// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B412BB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.0.2
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
17182		9.628353	0.423495	2.467951	0.337239	0.202361	0.128169				-0.100989	0.114389	0.048202				-0.800781	-0.038818	0.054688	0.096297	0.004271	0.024622	1.000000	-0.000505	0.000572	0.000241	4.607582	-77.331975	-115.150154	-0.093201	-0.198511	0.975657	0.935581	-0.352673	0.017617	0.340591	0.914448	0.218593
17183		9.584884	0.434600	2.421409	0.338908	0.151188	0.075911				-0.098848	0.116494	0.045039				-0.798584	-0.034424	0.054688	0.095862	0.004380	0.024156	1.000000	-0.000494	0.000582	0.000225	4.398112	-77.270378	-115.001539	-0.093130	-0.199703	0.975421	0.935242	-0.353606	0.016898	0.341540	0.913828	0.219702
17184		9.526767	0.445997	2.446465	0.366083	0.169030	0.025035				-0.103436	0.112786	0.033212				-0.807373	-0.043213	0.054932	0.095281	0.004488	0.024409	1.000000	-0.000517	0.000564	0.000166	4.219097	-77.212363	-114.887159	-0.093146	-0.200784	0.975197	0.934873	-0.354609	0.016284	0.342544	0.913202	0.220738
17185		9.579401	0.414169	2.410725	0.320847	0.124590	0.068081				-0.111722	0.112756	0.024013				-0.807617	-0.038818	0.047852	0.095807	0.004167	0.024051	1.000000	-0.000559	0.000564	0.000120	4.058894	-77.151823	-114.796542	-0.093261	-0.201867	0.974963	0.934468	-0.355698	0.015740	0.343615	0.912540	0.221811
17186		9.530511	0.336950	2.369296	0.240309	0.113002	0.010103				-0.108921	0.096941	0.015438				-0.803223	-0.036621	0.047852	0.095316	0.003390	0.023645	1.000000	-0.000545	0.000485	0.000077	3.926384	-77.102017	-114.733037	-0.093391	-0.202740	0.974769	0.934062	-0.356785	0.015285	0.344684	0.911922	0.222692
17187		9.681303	0.287051	2.319069	0.162490	0.044092	0.145211				-0.101155	0.099370	0.000412				-0.798340	-0.043213	0.045654	0.096825	0.002882	0.023141	1.000000	-0.000506	0.000497	0.000002	3.835255	-77.048124	-114.707021	-0.093683	-0.203615	0.974559	0.933669	-0.357824	0.014992	0.345667	0.911320	0.223631
17188		9.717412	0.224633	2.344298	0.108812	0.072716	0.185170				-0.088474	0.092415	-0.004284				-0.800781	-0.041016	0.052490	0.097185	0.002255	0.023397	1.000000	-0.000442	0.000462	-0.000021	3.765371	-77.000109	-114.695735	-0.093984	-0.204375	0.974370	0.933312	-0.358762	0.014773	0.346548	0.910780	0.224464
17189		9.797678	0.175420	2.311400	0.043294	0.035319	0.255317				-0.067955	0.079850	0.005239				-0.800781	-0.038818	0.054688	0.097986	0.001765	0.023074	1.000000	-0.000340	0.000399	0.000026	3.685303	-76.957546	-114.661531	-0.094164	-0.205089	0.974203	0.933037	-0.359487	0.014505	0.347239	0.910334	0.225206
17190		9.787818	0.040049	2.282979	-0.091804	0.051922	0.237380				-0.049837	0.086677	0.017193				-0.805176	-0.038818	0.050049	0.097888	0.000415	0.022787	1.000000	-0.000249	0.000433	0.000086	3.586204	-76.913585	-114.597524	-0.094246	-0.205874	0.974030	0.932833	-0.360029	0.014163	0.347764	0.909942	0.225977
17191		9.839491	-0.005562	2.302362	-0.131578	0.066113	0.291509				-0.042675	0.087143	0.033019				-0.803223	-0.036621	0.054688	0.098405	-0.000034	0.022981	1.000000	-0.000213	0.000436	0.000165	3.452170	-76.867810	-114.493029	-0.094193	-0.206753	0.973848	0.932672	-0.360467	0.013681	0.348211	0.909570	0.226786
17192		9.822189	-0.020383	2.348888	-0.124932	0.108089	0.285124				-0.037378	0.082170	0.053105				-0.802979	-0.041016	0.045654	0.098232	-0.000173	0.023449	1.000000	-0.000187	0.000411	0.000266	3.274280	-76.827566	-114.340756	-0.093925	-0.207626	0.973689	0.932545	-0.360820	0.013016	0.348624	0.909231	0.227510
17193		9.868494	0.034978	2.251183	-0.107383	-0.019921	0.308789				-0.028387	0.073515	0.070554				-0.805420	-0.036621	0.047852	0.098693	0.000388	0.022475	1.000000	-0.000142	0.000368	0.000353	3.060472	-76.790641	-114.145892	-0.093475	-0.208517	0.973542	0.932467	-0.361048	0.012200	0.348952	0.908936	0.228184
17194		9.788568	0.123373	2.251235	-0.011698	-0.044370	0.232074				-0.015007	0.073218	0.084123				-0.802979	-0.038818	0.040771	0.097893	0.001277	0.022476	1.000000	-0.000075	0.000366	0.000421	2.823130	-76.756177	-113.919333	-0.092887	-0.209420	0.973404	0.932446	-0.361132	0.011284	0.349165	0.908695	0.228817
17195		9.733567	0.165551	2.280562	0.049337	-0.030911	0.185678				-0.008332	0.067140	0.088973				-0.800781	-0.036621	0.043213	0.097343	0.001700	0.022773	1.000000	-0.000042	0.000336	0.000445	2.579113	-76.723050	-113.681574	-0.092243	-0.210319	0.973271	0.932455	-0.361138	0.010334	0.349312	0.908485	0.229426
17196		9.625323	0.241740	2.264773	0.131252	-0.058381	0.077400				0.006785	0.060928	0.083407				-0.803223	-0.036621	0.040771	0.096259	0.002457	0.022618	1.000000	0.000034	0.000305	0.000417	2.359594	-76.695178	-113.460439	-0.091619	-0.211108	0.973160	0.932508	-0.361024	0.009475	0.349334	0.908347	0.229937
17197		9.526486	0.254835	2.282581	0.164536	-0.033761	-0.014686				0.010343	0.053009	0.078302				-0.801025	-0.032227	0.045166	0.095270	0.002584	0.022801	1.000000	0.000052	0.000265	0.000392	2.155580	-76.669490	-113.252728	-0.091025	-0.211839	0.973056	0.932571	-0.360881	0.008672	0.349321	0.908234	0.230405
17198		9.494667	0.194672	2.229846	0.097903	-0.059394	-0.058421				0.016773	0.045864	0.059903				-0.805420	-0.034424	0.045410	0.094951	0.001973	0.022277	1.000000	0.000084	0.000229	0.000300	2.001494	-76.649408	-113.092913	-0.090568	-0.212406	0.972975	0.932637	-0.360725	0.008065	0.349264	0.908163	0.230768
17199		9.533915	0.153761	2.225291	0.058396	-0.062289	-0.021681				0.017048	0.035390	0.048557				-0.803223	-0.034424	0.042969	0.095343	0.001559	0.022236	1.000000	0.000085	0.000177	0.000243	1.875767	-76.632977	-112.961671	-0.090190	-0.212870	0.972909	0.932696	-0.360584	0.007567	0.349204	0.908111	0.231064
17200		9.517614	0.149275	2.299883	0.084814	0.006874	-0.020370				0.019532	0.029085	0.035271				-0.807617	-0.036621	0.043213	0.095179	0.001507	0.022985	1.000000	0.000098	0.000145	0.000176	1.784643	-76.621893	-112.864927	-0.089904	-0.213195	0.972864	0.932749	-0.360454	0.007206	0.349137	0.908086	0.231264
17201		9.585844	0.113825	2.275897	0.039307	-0.020272	0.040186				0.027161	0.034301	0.030181				-0.807617	-0.034424	0.038330	0.095862	0.001150	0.022743	1.000000	0.000136	0.000172	0.000151	1.709536	-76.605673	-112.779742	-0.089693	-0.213583	0.972799	0.932826	-0.360260	0.006911	0.348984	0.908072	0.231548
17202		9.660448	0.187054	2.312925	0.115691	-0.032039	0.121821				0.035858	0.028109	0.030608				-0.803223	-0.034424	0.052246	0.096607	0.001881	0.023116	1.000000	0.000179	0.000141	0.000153	1.639370	-76.595009	-112.694915	-0.089447	-0.213882	0.972756	0.932932	-0.359992	0.006632	0.348766	0.908108	0.231738
17203		9.704201	0.215195	2.325587	0.144207	-0.043038	0.167470				0.053814	0.027066	0.033947				-0.801270	-0.027832	0.045166	0.097045	0.002162	0.023243	1.000000	0.000269	0.000135	0.000170	1.571326	-76.582954	-112.601277	-0.089176	-0.214217	0.972707	0.933105	-0.359547	0.006363	0.348371	0.908205	0.231950
17204		9.732478	0.225169	2.342763	0.158862	-0.039542	0.198985				0.063167	0.024584	0.035451				-0.805664	-0.032227	0.042969	0.097327	0.002262	0.023416	1.000000	0.000316	0.000123	0.000177	1.505655	-76.574337	-112.504978	-0.088871	-0.214502	0.972672	0.933310	-0.359020	0.006101	0.347900	0.908346	0.232103
17205		9.725324	0.141290	2.384015	0.097224	0.027341	0.201064				0.079495	0.017389	0.034358				-0.801025	-0.032227	0.045166	0.097255	0.001420	0.023832	1.000000	0.000397	0.000087	0.000172	1.452218	-76.567792	-112.411211	-0.088563	-0.214750	0.972645	0.933572	-0.358341	0.005887	0.347274	0.908556	0.232220
17206		9.751537	0.127279	2.424393	0.097695	0.062146	0.235843				0.081961	0.011987	0.037062				-0.805420	-0.036621	0.045410	0.097517	0.001281	0.024239	1.000000	0.000410	0.000060	0.000185	1.394357	-76.566368	-112.311865	-0.088199	-0.214925	0.972640	0.933843	-0.357639	0.005653	0.346639	0.908791	0.232250
17207		9.662291	0.091534	2.505398	0.102356	0.166447	0.167647				0.077865	0.008619	0.039710				-0.803223	-0.034424	0.042969	0.096624	0.000925	0.025050	1.000000	0.000389	0.000043	0.000199	1.327778	-76.564881	-112.205538	-0.087810	-0.215112	0.972634	0.934103	-0.356962	0.005384	0.346036	0.909013	0.232282
17208		9.693317	0.125900	2.496334	0.131243	0.138644	0.195883				0.083116	0.002760	0.043865				-0.805664	-0.032227	0.045166	0.096933	0.001270	0.024963	1.000000	0.000416	0.000014	0.000219	1.254778	-76.568777	-112.089948	-0.087351	-0.215228	0.972649	0.934382	-0.356236	0.005086	0.345398	0.909271	0.232222
17209		9.640209	0.166488	2.484693	0.172465	0.124761	0.141695				0.084769	-0.004405	0.039473				-0.803223	-0.034424	0.042969	0.096401	0.001673	0.024850	1.000000	0.000424	-0.000022	0.000197	1.193381	-76.574689	-111.984878	-0.086918	-0.215294	0.972673	0.934665	-0.355496	0.004836	0.344740	0.909544	0.232127
17210		9.658058	0.225213	2.521895	0.241164	0.134233	0.167923				0.080360	-0.000317	0.036238				-0.805664	-0.027832	0.042725	0.096580	0.002259	0.025220	1.000000	0.000402	-0.000002	0.000181	1.137133	-76.580200	-111.888139	-0.086520	-0.215354	0.972696	0.934927	-0.354810	0.004606	0.344131	0.909798	0.232038
17211		9.578373	0.296768	2.537568	0.322392	0.140473	0.094325				0.081768	-0.004109	0.030770				-0.803711	-0.023438	0.042725	0.095783	0.002972	0.025379	1.000000	0.000409	-0.000021	0.000154	1.094811	-76.585799	-111.804439	-0.086170	-0.215392	0.972718	0.935191	-0.354116	0.004433	0.343500	0.910059	0.231947
17212		9.651834	0.356313	2.627543	0.404496	0.187133	0.186823				0.074547	-0.019140	0.020829				-0.807617	-0.034424	0.047607	0.096515	0.003563	0.026286	1.000000	0.000373	-0.000096	0.000104	1.072970	-76.601894	-111.746501	-0.085851	-0.215225	0.972784	0.935418	-0.353516	0.004339	0.342961	0.910332	0.231675
17213		9.576675	0.290052	2.625673	0.349549	0.226906	0.112902				0.070964	-0.010667	0.014908				-0.805664	-0.030029	0.047607	0.095765	0.002898	0.026263	1.000000	0.000355	-0.000053	0.000075	1.062818	-76.611061	-111.702219	-0.085627	-0.215147	0.972821	0.935631	-0.352954	0.004295	0.342437	0.910569	0.231520
17214		9.534671	0.302947	2.657146	0.376512	0.261733	0.079324				0.053099	-0.004880	0.003000				-0.805664	-0.030029	0.042969	0.095346	0.003024	0.026575	1.000000	0.000265	-0.000024	0.000015	1.070858	-76.618792	-111.687634	-0.085524	-0.215047	0.972852	0.935769	-0.352587	0.004325	0.342085	0.910734	0.231388
17215		9.505998	0.292311	2.641690	0.363502	0.258969	0.047777				0.030369	-0.008330	-0.008557				-0.803467	-0.027832	0.042725	0.095059	0.002915	0.026421	1.000000	0.000152	-0.000042	-0.000043	1.093880	-76.626361	-111.701339	-0.085528	-0.214907	0.972882	0.935822	-0.352445	0.004416	0.341938	0.910823	0.231258
17216		9.517273	0.236204	2.585001	0.290573	0.226345	0.045347				0.009523	-0.005393	-0.008409				-0.805664	-0.032227	0.047607	0.095172	0.002357	0.025853	1.000000	0.000048	-0.000027	-0.000042	1.104477	-76.634263	-111.715046	-0.085529	-0.214762	0.972914	0.935801	-0.352499	0.004456	0.341995	0.910836	0.231123
17217		9.344172	0.192815	2.596146	0.268047	0.290413	-0.120706				-0.000152	-0.008850	-0.024643				-0.803467	-0.030029	0.052246	0.093441	0.001917	0.025966	1.000000	-0.000001	-0.000044	-0.000123	1.148913	-76.641939	-111.768718	-0.085682	-0.214560	0.972945	0.935737	-0.352669	0.004632	0.342134	0.910817	0.230989
17218		9.315884	0.175132	2.546133	0.235300	0.260780	-0.159927				-0.005577	-0.034012	-0.048889				-0.803223	-0.034424	0.050049	0.093155	0.001729	0.025477	1.000000	-0.000028	-0.000170	-0.000244	1.250130	-76.665743	-111.884450	-0.085965	-0.214012	0.973041	0.935629	-0.352948	0.005032	0.342356	0.910838	0.230577
17219		9.214575	0.135340	2.536907	0.200505	0.293503	-0.260921				-0.003666	-0.039359	-0.071745				-0.801270	-0.027832	0.052002	0.092141	0.001321	0.025387	1.000000	-0.000018	-0.000197	-0.000359	1.408507	-76.690218	-112.057263	-0.086454	-0.213366	0.973140	0.935512	-0.353250	0.005659	0.342554	0.910873	0.230146
17220		9.268998	0.073498	2.444289	0.101479	0.226634	-0.229754				0.003089	-0.051443	-0.093981				-0.801025	-0.030029	0.049805	0.092684	0.000691	0.024467	1.000000	0.000015	-0.000257	-0.000470	1.626141	-76.723173	-112.287490	-0.087098	-0.212499	0.973272	0.935395	-0.353546	0.006517	0.342711	0.910961	0.229564
17221		9.310293	0.037161	2.397828	0.042182	0.196710	-0.200610				-0.008546	-0.058832	-0.100946				-0.801025	-0.032227	0.047607	0.093096	0.000326	0.024006	1.000000	-0.000043	-0.000294	-0.000505	1.855698	-76.758000	-112.536261	-0.087793	-0.211572	0.973411	0.935234	-0.353953	0.007418	0.342972	0.911018	0.228944
17222		9.431698	-0.061869	2.368243	-0.077512	0.188414	-0.090146				-0.009996	-0.058094	-0.112655				-0.798584	-0.036621	0.045410	0.094310	-0.000671	0.023710	1.000000	-0.000050	-0.000290	-0.000563	2.114254	-76.793960	-112.816160	-0.088589	-0.210578	0.973555	0.935054	-0.354405	0.008428	0.343258	0.911073	0.228298
17223		9.586366	-0.090174	2.337694	-0.135378	0.147300	0.052976				0.000204	-0.056123	-0.113802				-0.798828	-0.032227	0.052246	0.095857	-0.000956	0.023404	1.000000	0.000001	-0.000281	-0.000569	2.382577	-76.826441	-113.099538	-0.089413	-0.209629	0.973684	0.934910	-0.354758	0.009474	0.343436	0.911154	0.227705
17224		9.656714	-0.121176	2.272120	-0.200580	0.093531	0.105999				-0.005927	-0.056765	-0.116481				-0.800537	-0.043213	0.048096	0.096560	-0.001267	0.022749	1.000000	-0.000030	-0.000284	-0.000582	2.655568	-76.860945	-113.391790	-0.090248	-0.208632	0.973821	0.934739	-0.355179	0.010532	0.343684	0.911219	0.227071
17225		9.766218	0.017529	2.231994	-0.102001	-0.005577	0.204831				-0.003846	-0.059437	-0.111103				-0.794189	-0.036621	0.045410	0.097656	0.000121	0.022349	1.000000	-0.000019	-0.000297	-0.000556	2.918067	-76.894795	-113.671514	-0.091034	-0.207662	0.973955	0.934582	-0.355562	0.011543	0.343904	0.911292	0.226446
17226		9.833195	0.149381	2.157683	-0.016988	-0.124467	0.254777				-0.000304	-0.056630	-0.097591				-0.800781	-0.038818	0.050049	0.098327	0.001446	0.021605	1.000000	-0.000002	-0.000283	-0.000488	3.150633	-76.929195	-113.918873	-0.091693	-0.206733	0.974091	0.934445	-0.355890	0.012430	0.344100	0.911375	0.225813
17227		9.926677	0.250679	2.055388	0.027831	-0.263760	0.324177				0.015420	-0.063861	-0.093520				-0.789307	-0.041016	0.052490	0.099261	0.002459	0.020586	1.000000	0.000077	-0.000319	-0.000468	3.384120	-76.965629	-114.157414	-0.092299	-0.205784	0.974235	0.934369	-0.356059	0.013313	0.344145	0.911523	0.225142
17228		9.927730	0.260013	2.049130	0.028692	-0.263202	0.324189				0.032011	-0.060984	-0.084721				-0.802979	-0.038818	0.052490	0.099272	0.002555	0.020522	1.000000	0.000160	-0.000305	-0.000424	3.606590	-77.002517	-114.375336	-0.092822	-0.204860	0.974380	0.934354	-0.356065	0.014148	0.344044	0.911729	0.224463
17229		9.995972	0.221132	2.073322	-0.011015	-0.231576	0.395802				0.045781	-0.069554	-0.081193				-0.796387	-0.036621	0.057129	0.099953	0.002166	0.020768	1.000000	0.000229	-0.000348	-0.000406	3.830468	-77.042258	-114.586093	-0.093294	-0.203903	0.974536	0.934393	-0.355930	0.014980	0.343812	0.911997	0.223731
17230		10.102882	0.140156	2.180108	-0.065056	-0.116819	0.522827				0.054486	-0.065891	-0.078130				-0.800537	-0.043213	0.052734	0.101022	0.001356	0.021835	1.000000	0.000272	-0.000329	-0.000391	4.052828	-77.081827	-114.790620	-0.093739	-0.202957	0.974690	0.934461	-0.355716	0.015800	0.343506	0.912291	0.223000
17231		10.227201	0.110398	2.291178	-0.071218	-0.020757	0.668334				0.034520	-0.059164	-0.069587				-0.796387	-0.036621	0.050049	0.102266	0.001064	0.022942	1.000000	0.000173	-0.000296	-0.000348	4.241988	-77.115774	-114.972318	-0.094139	-0.202136	0.974823	0.934471	-0.355658	0.016494	0.343370	0.912496	0.222371
17232		10.247592	0.210960	2.331448	0.031554	-0.015591	0.698833				0.017015	-0.050703	-0.045981				-0.802734	-0.045410	0.052734	0.102470	0.002084	0.023341	1.000000	0.000085	-0.000254	-0.000230	4.361819	-77.147758	-115.093641	-0.094336	-0.201443	0.974947	0.934439	-0.355720	0.016917	0.343400	0.912625	0.221793
17233		10.170180	0.346685	2.451922	0.206373	0.067676	0.652373				-0.009194	-0.042328	-0.019235				-0.798584	-0.036621	0.054688	0.101697	0.003458	0.024541	1.000000	-0.000046	-0.000212	-0.000096	4.397975	-77.174135	-115.144061	-0.094322	-0.200954	0.975049	0.934346	-0.355959	0.017023	0.343657	0.912639	0.221335
17234		10.108108	0.497625	2.567922	0.395309	0.137018	0.619985				-0.040438	-0.043400	0.000647				-0.796143	-0.041016	0.054932	0.101075	0.004982	0.025700	1.000000	-0.000202	-0.000217	0.000003	4.367083	-77.203950	-115.144544	-0.094108	-0.200493	0.975165	0.934162	-0.356451	0.016865	0.344217	0.912549	0.220838
17235		10.016914	0.606591	2.570270	0.510521	0.121577	0.533200				-0.077996	-0.034915	0.009455				-0.796387	-0.038818	0.043213	0.100164	0.006081	0.025718	1.000000	-0.000390	-0.000175	0.000047	4.290329	-77.227341	-115.119576	-0.093852	-0.200174	0.975255	0.933858	-0.357260	0.016539	0.345109	0.912302	0.220464
17236		9.889481	0.595298	2.624164	0.535781	0.201764	0.420332				-0.104813	-0.022859	0.016888				-0.795898	-0.045410	0.048096	0.098891	0.005975	0.026250	1.000000	-0.000524	-0.000114	0.000084	4.177410	-77.246106	-115.073773	-0.093556	-0.199960	0.975327	0.933465	-0.358307	0.016082	0.346251	0.911939	0.220177
17237		9.761934	0.592041	2.712695	0.580828	0.308766	0.315090				-0.130397	-0.012630	0.012839				-0.798340	-0.041016	0.047852	0.097617	0.005944	0.027129	1.000000	-0.000652	-0.000063	0.000064	4.057653	-77.256874	-115.035468	-0.093345	-0.199856	0.975369	0.932982	-0.359586	0.015608	0.347609	0.911458	0.220028
17238		9.716191	0.531825	2.728180	0.539862	0.351878	0.272693				-0.171283	0.005744	0.008355				-0.796143	-0.043213	0.057373	0.097162	0.005346	0.027274	1.000000	-0.000856	0.000029	0.000042	3.922746	-77.258907	-115.006171	-0.093228	-0.199872	0.975377	0.932346	-0.361254	0.015088	0.349343	0.910795	0.220029
17239		9.694945	0.416769	2.741694	0.444648	0.406062	0.253094				-0.199481	0.020742	0.005395				-0.798584	-0.036621	0.052490	0.096952	0.004198	0.027403	0.999999	-0.000997	0.000104	0.000027	3.776365	-77.250255	-114.981118	-0.093203	-0.200047	0.975343	0.931608	-0.363174	0.014535	0.351312	0.909992	0.220214
17240		9.646583	0.331309	2.783936	0.389641	0.480561	0.213970				-0.213592	0.028577	-0.001531				-0.798340	-0.043213	0.052734	0.096470	0.003342	0.027822	0.999999	-0.001068	0.000143	-0.000008	3.638434	-77.238835	-114.973574	-0.093259	-0.200235	0.975299	0.930806	-0.365244	0.014018	0.353415	0.909122	0.220442
17241		9.652033	0.221450	2.904071	0.334149	0.623371	0.244357				-0.220215	0.034766	-0.006282				-0.793945	-0.043213	0.052734	0.096525	0.002243	0.029021	0.999999	-0.001101	0.000174	-0.000031	3.507662	-77.221703	-114.976683	-0.093393	-0.200494	0.975233	0.929976	-0.367372	0.013532	0.355560	0.908207	0.220765
17242		9.633508	0.155568	2.870633	0.267227	0.615185	0.218232				-0.221785	0.046823	-0.010305				-0.798096	-0.047607	0.052734	0.096342	0.001583	0.028682	0.999999	-0.001109	0.000234	-0.000052	3.384624	-77.199538	-114.989224	-0.093596	-0.200816	0.975148	0.929127	-0.369529	0.013080	0.357719	0.907260	0.221170
17243		9.574591	0.126033	2.846090	0.240286	0.609497	0.155245				-0.228336	0.043299	-0.017687				-0.789307	-0.045410	0.052734	0.095752	0.001284	0.028439	0.999999	-0.001142	0.000216	-0.000088	3.276906	-77.177127	-115.020740	-0.093868	-0.201110	0.975061	0.928246	-0.371749	0.012686	0.359927	0.906288	0.221575
17244		9.544444	0.109339	2.836187	0.227369	0.607067	0.123715				-0.233389	0.050024	-0.025409				-0.800293	-0.047607	0.055176	0.095452	0.001114	0.028337	0.999999	-0.001167	0.000250	-0.000127	3.185008	-77.152654	-115.072041	-0.094224	-0.201403	0.974966	0.927331	-0.374038	0.012354	0.362186	0.905280	0.222011
17245		9.542925	0.097073	2.807767	0.208229	0.580120	0.116084				-0.222184	0.051021	-0.029367				-0.793701	-0.047607	0.050537	0.095437	0.000988	0.028052	0.999999	-0.001111	0.000255	-0.000147	3.109157	-77.125460	-115.132631	-0.094634	-0.201722	0.974860	0.926451	-0.376221	0.012085	0.364325	0.904304	0.222489
17246		9.554945	0.079153	2.798535	0.189163	0.570656	0.125804				-0.219799	0.047713	-0.032659				-0.802490	-0.049805	0.048340	0.095556	0.000807	0.027962	0.999999	-0.001099	0.000239	-0.000163	3.043573	-77.102117	-115.202947	-0.095050	-0.201965	0.974769	0.925568	-0.378396	0.011852	0.366456	0.903342	0.222899
17247		9.528446	0.105501	2.707191	0.184173	0.478014	0.080183				-0.217279	0.048636	-0.033457				-0.795898	-0.049805	0.050537	0.095291	0.001068	0.027048	0.999999	-0.001086	0.000243	-0.000167	2.981038	-77.076178	-115.274328	-0.095490	-0.202246	0.974668	0.924692	-0.380539	0.011631	0.368547	0.902378	0.223353
17248		9.528877	0.119931	2.654810	0.179176	0.420012	0.069285				-0.203080	0.052001	-0.038468				-0.795654	-0.052002	0.041260	0.095296	0.001208	0.026522	0.999999	-0.001015	0.000260	-0.000192	2.938878	-77.050240	-115.358864	-0.095978	-0.202503	0.974567	0.923855	-0.382571	0.011490	0.370515	0.901461	0.223802
17249		9.552677	0.048328	2.587994	0.085950	0.377402	0.076896				-0.176567	0.046886	-0.040855				-0.789307	-0.041016	0.043213	0.095533	0.000487	0.025857	1.000000	-0.000883	0.000234	-0.000204	2.918117	-77.025097	-115.449188	-0.096480	-0.202738	0.974469	0.923113	-0.384358	0.011430	0.372227	0.900648	0.224233
17250		9.580140	0.051998	2.574116	0.080815	0.353729	0.100748				-0.152923	0.051949	-0.041951				-0.791260	-0.049805	0.041260	0.095808	0.000520	0.025716	1.000000	-0.000765	0.000260	-0.000210	2.913094	-76.999103	-115.542361	-0.097001	-0.202980	0.974367	0.922452	-0.385942	0.011433	0.373729	0.899915	0.224676
17251		9.634880	0.011456	2.464051	-0.004491	0.255580	0.129005				-0.139275	0.035597	-0.047333				-0.795654	-0.054199	0.036865	0.096353	0.000109	0.024623	1.000000	-0.000696	0.000178	-0.000237	2.930794	-76.980225	-115.650251	-0.097522	-0.203086	0.974292	0.921838	-0.387404	0.011519	0.375106	0.899263	0.224993
17252		9.607138	0.033964	2.462098	0.016520	0.248896	0.101845				-0.110583	0.028371	-0.048186				-0.800049	-0.054199	0.048340	0.096075	0.000330	0.024607	1.000000	-0.000553	0.000142	-0.000241	2.968114	-76.967526	-115.761999	-0.098011	-0.203090	0.974242	0.921325	-0.388618	0.011677	0.376237	0.898738	0.225201
17253		9.637054	0.065560	2.422419	0.025225	0.193512	0.122460				-0.081113	0.025571	-0.051666				-0.797852	-0.054199	0.043701	0.096374	0.000641	0.024212	1.000000	-0.000406	0.000128	-0.000258	3.030745	-76.954221	-115.881826	-0.098535	-0.203088	0.974190	0.920922	-0.389565	0.011935	0.377087	0.898329	0.225414
17254		9.607933	0.048914	2.375894	-0.007757	0.163986	0.083407				-0.056837	0.016174	-0.052223				-0.797852	-0.054199	0.034424	0.096081	0.000471	0.023751	1.000000	-0.000284	0.000081	-0.000261	3.110128	-76.948323	-116.005152	-0.099016	-0.202966	0.974167	0.920605	-0.390304	0.012252	0.377734	0.898036	0.225497
17255		9.666909	0.094163	2.349657	0.014843	0.111532	0.135489				-0.031733	0.004954	-0.051919				-0.795898	-0.049805	0.041260	0.096670	0.000920	0.023494	1.000000	-0.000159	0.000025	-0.000260	3.204173	-76.946734	-116.128196	-0.099463	-0.202777	0.974161	0.920386	-0.390807	0.012624	0.378149	0.897859	0.225504
17256		9.680674	0.060346	2.234847	-0.064277	0.020787	0.122557				-0.009722	0.001068	-0.047830				-0.802246	-0.058594	0.039307	0.096807	0.000581	0.022348	1.000000	-0.000049	0.000005	-0.000239	3.301719	-76.949530	-116.242458	-0.099846	-0.202535	0.974172	0.920251	-0.391113	0.013005	0.378377	0.897781	0.225434
17257		9.697565	0.116526	2.240333	-0.015579	0.002453	0.140965				0.016063	-0.004352	-0.045167				-0.798096	-0.052002	0.039063	0.096975	0.001142	0.022406	1.000000	0.000080	-0.000022	-0.000226	3.407830	-76.953401	-116.349782	-0.100196	-0.202289	0.974187	0.920219	-0.391173	0.013419	0.378361	0.897810	0.225344
17258		9.694366	0.055316	2.219717	-0.082652	0.011571	0.132360				0.041353	-0.009235	-0.041082				-0.795410	-0.058594	0.039307	0.096943	0.000529	0.022202	1.000000	0.000207	-0.000046	-0.000205	3.519649	-76.962229	-116.448651	-0.100478	-0.201981	0.974222	0.920283	-0.391007	0.013849	0.378130	0.897952	0.225168
17259		9.667893	0.065102	2.145988	-0.101860	-0.049661	0.090081				0.056244	-0.021040	-0.034612				-0.797852	-0.054199	0.048340	0.096677	0.000628	0.021470	1.000000	0.000281	-0.000105	-0.000173	3.625482	-76.975938	-116.532060	-0.100668	-0.201626	0.974276	0.920414	-0.390685	0.014251	0.377762	0.898171	0.224909
17260		9.697013	0.081963	2.158692	-0.087041	-0.046205	0.121548				0.074592	-0.024710	-0.034066				-0.795654	-0.054199	0.046143	0.096968	0.000795	0.021599	1.000000	0.000373	-0.000124	-0.000170	3.741807	-76.993787	-116.615997	-0.100827	-0.201207	0.974346	0.920611	-0.390206	0.014687	0.377240	0.898474	0.224577
