// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B412BB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.0.2
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
42188		8.321414	0.959557	4.603129	-0.214966	0.299981	-0.261811				-0.044413	0.147011	-0.166125				-0.528809	-0.037842	-0.864990	0.083256	0.009537	0.045968	0.999999	-0.000222	0.000735	-0.000831	9.552345	-62.411979	-23.977937	0.423145	-0.188201	0.886300	0.266362	0.960804	0.076853	-0.866025	0.203557	0.456689
42189		8.522808	0.991282	4.709363	-0.205449	0.299388	-0.031730				-0.031811	0.081392	-0.171915				-0.528809	-0.040039	-0.867188	0.085256	0.009847	0.047057	1.000000	-0.000159	0.000407	-0.000860	9.701270	-62.353069	-24.174402	0.423329	-0.190024	0.885824	0.267479	0.960386	0.078193	-0.865591	0.203838	0.457386
42190		8.709416	1.052042	4.737295	-0.131432	0.313391	0.151608				-0.036761	0.044206	-0.182635				-0.520020	-0.035645	-0.867432	0.087114	0.010450	0.047352	1.000000	-0.000184	0.000221	-0.000913	9.864107	-62.314022	-24.389419	0.423162	-0.191861	0.885507	0.268671	0.959938	0.079596	-0.865303	0.204228	0.457757
42191		8.905690	1.078240	4.714963	-0.022745	0.281749	0.317706				-0.038333	0.005960	-0.187885				-0.524170	-0.040039	-0.862549	0.089068	0.010708	0.047145	1.000000	-0.000192	0.000030	-0.000939	10.039509	-62.295567	-24.620166	0.422645	-0.193682	0.885358	0.269911	0.959468	0.081047	-0.865170	0.204714	0.457792
42192		9.078367	1.025530	4.594009	0.136867	0.159445	0.411266				-0.058044	-0.021046	-0.183337				-0.526611	-0.037842	-0.862549	0.090788	0.010185	0.045947	1.000000	-0.000290	-0.000105	-0.000917	10.202657	-62.292666	-24.849385	0.421908	-0.195390	0.885334	0.271289	0.958968	0.082358	-0.865099	0.205434	0.457603
42193		9.126841	0.886961	4.389323	0.292837	-0.037651	0.349246				-0.061676	-0.000607	-0.174565				-0.517334	-0.044434	-0.869385	0.091276	0.008803	0.043891	1.000000	-0.000308	-0.000003	-0.000873	10.351327	-62.278664	-25.065095	0.421365	-0.197069	0.885220	0.272672	0.958469	0.083584	-0.864929	0.206156	0.457601
42194		9.152930	0.672060	4.404709	0.230612	-0.258624	0.361258				-0.028839	0.039051	-0.159953				-0.521729	-0.044434	-0.866943	0.091543	0.006654	0.044028	1.000000	-0.000144	0.000195	-0.000800	10.493991	-62.243760	-25.252334	0.421207	-0.198675	0.884937	0.273697	0.958069	0.084821	-0.864682	0.206477	0.457921
42195		9.183927	0.506676	4.399933	0.204352	-0.438685	0.371930				-0.003078	0.074950	-0.155409				-0.528564	-0.046631	-0.864502	0.091860	0.004996	0.043965	1.000000	-0.000015	0.000375	-0.000777	10.639982	-62.188728	-25.427187	0.421366	-0.200324	0.884489	0.274491	0.957723	0.086144	-0.864353	0.206486	0.458539
42196		9.077755	0.280800	4.519375	-0.000870	-0.623616	0.312544				0.000287	0.100838	-0.133281				-0.521973	-0.042236	-0.871826	0.090802	0.002747	0.045148	1.000000	0.000001	0.000504	-0.000666	10.757403	-62.121456	-25.567188	0.421811	-0.201801	0.883941	0.275152	0.957431	0.087278	-0.863925	0.206404	0.459381
42197		9.154777	0.014971	4.551171	-0.063189	-0.901310	0.370973				0.045693	0.096793	-0.117205				-0.521484	-0.051025	-0.871338	0.091570	0.000086	0.045467	1.000000	0.000228	0.000484	-0.000586	10.884958	-62.057905	-25.689720	0.422262	-0.203128	0.883422	0.275364	0.957259	0.088485	-0.863637	0.205899	0.460148
42198		9.228280	-0.004486	4.585120	-0.062940	-0.942433	0.448518				0.129004	0.067716	-0.088312				-0.521729	-0.046631	-0.869141	0.092298	-0.000115	0.045820	1.000000	0.000645	0.000339	-0.000442	11.034080	-62.013866	-25.782268	0.422545	-0.204105	0.883061	0.274725	0.957319	0.089813	-0.863703	0.204649	0.460583
42199		9.338009	0.172476	4.576414	0.040713	-0.811784	0.556066				0.179566	0.046857	-0.064189				-0.514893	-0.051025	-0.864502	0.093391	0.001654	0.045744	1.000000	0.000898	0.000234	-0.000321	11.191499	-61.983981	-25.851793	0.422711	-0.204818	0.882816	0.273555	0.957526	0.091167	-0.863992	0.202962	0.460786
42200		9.447770	0.349095	4.566770	0.144408	-0.681073	0.663614				0.188420	0.058405	-0.049554				-0.517090	-0.051025	-0.862061	0.094492	0.003425	0.045643	0.999999	0.000942	0.000292	-0.000248	11.335041	-61.949281	-25.899511	0.423021	-0.205404	0.882532	0.272238	0.957781	0.092426	-0.864256	0.201161	0.461081
42201		9.371958	0.517453	4.481793	0.239040	-0.534525	0.572154				0.134214	0.170822	-0.030484				-0.519287	-0.051025	-0.869141	0.093759	0.005130	0.044741	0.999999	0.000671	0.000854	-0.000152	11.404192	-61.853456	-25.898441	0.424352	-0.206040	0.881744	0.271317	0.957960	0.093274	-0.863893	0.199651	0.462415
42202		9.311297	0.617156	4.623690	0.133921	-0.412023	0.592691				0.180539	0.227519	-0.017159				-0.516846	-0.055420	-0.868896	0.093166	0.006122	0.046136	0.999999	0.000903	0.001138	-0.000086	11.472971	-61.727399	-25.866523	0.426212	-0.206650	0.880704	0.269932	0.958259	0.094215	-0.863412	0.197575	0.464203
42203		9.223573	0.959799	4.907928	-0.037576	-0.025157	0.679270				0.202201	0.239053	-0.011551				-0.514648	-0.057617	-0.873535	0.092295	0.009543	0.048979	0.999999	0.001011	0.001195	-0.000058	11.546427	-61.595460	-25.826046	0.428182	-0.207231	0.879611	0.268345	0.958606	0.095216	-0.862932	0.195269	0.466067
42204		9.107797	1.028744	5.052781	-0.173281	0.079159	0.651754				0.124666	0.248037	0.003596				-0.516846	-0.055420	-0.871338	0.091140	0.010258	0.050421	0.999999	0.000623	0.001240	0.000018	11.557216	-61.460296	-25.764497	0.430272	-0.207673	0.878486	0.267355	0.958832	0.095719	-0.862199	0.193683	0.468081
42205		9.026446	1.034478	5.031512	-0.169033	0.087504	0.571277				0.099779	0.194996	0.016406				-0.507813	-0.055420	-0.871338	0.090313	0.010327	0.050232	0.999999	0.000499	0.000975	0.000082	11.552652	-61.356307	-25.701901	0.431935	-0.207894	0.877618	0.266533	0.959033	0.096001	-0.861622	0.192448	0.469650
42206		8.944606	0.984831	4.995231	-0.171629	0.043290	0.477932				0.093845	0.145151	0.026630				-0.508057	-0.053223	-0.875977	0.089481	0.009837	0.049892	1.000000	0.000469	0.000726	0.000133	11.544203	-61.281539	-25.638429	0.433197	-0.207910	0.876991	0.265711	0.959245	0.096161	-0.861242	0.191369	0.470786
42207		8.935642	0.950366	4.906854	-0.096690	-0.009748	0.425313				0.082028	0.132683	0.025830				-0.505371	-0.062012	-0.873291	0.089388	0.009495	0.049013	1.000000	0.000410	0.000663	0.000129	11.533259	-61.213592	-25.580064	0.434346	-0.207918	0.876421	0.265001	0.959430	0.096279	-0.860882	0.190434	0.471823
42208		8.888388	0.961089	4.827356	-0.033263	-0.009761	0.347493				0.082581	0.161311	0.020965				-0.509766	-0.062012	-0.880371	0.088922	0.009600	0.048206	1.000000	0.000413	0.000807	0.000105	11.521161	-61.129092	-25.519705	0.435731	-0.208017	0.875710	0.264300	0.959607	0.096437	-0.860398	0.189429	0.473109
42209		8.832474	0.965890	4.909256	-0.110512	0.014543	0.337873				0.095596	0.216251	0.003366				-0.503174	-0.057617	-0.873535	0.088378	0.009637	0.049002	0.999999	0.000478	0.001081	0.000017	11.523907	-61.011647	-25.467997	0.437538	-0.208395	0.874718	0.263571	0.959769	0.096818	-0.859704	0.188189	0.474862
42210		8.665907	1.076975	5.006652	-0.216861	0.163915	0.249640				0.085404	0.267751	-0.010652				-0.505371	-0.059814	-0.875732	0.086727	0.010744	0.049955	0.999999	0.000427	0.001339	-0.000053	11.523959	-60.863771	-25.419550	0.439752	-0.208993	0.873465	0.262985	0.959884	0.097269	-0.858753	0.186934	0.477073
42211		8.549688	1.197632	5.161830	-0.345549	0.320881	0.234876				0.078693	0.284115	-0.025632				-0.500732	-0.066406	-0.877930	0.085572	0.011945	0.051501	0.999999	0.000393	0.001421	-0.000128	11.532745	-60.704898	-25.385719	0.442061	-0.209771	0.872111	0.262531	0.959952	0.097826	-0.857706	0.185711	0.479429
42212		8.406540	1.225729	5.344172	-0.534860	0.399753	0.201631				0.039792	0.244176	-0.039866				-0.500977	-0.059814	-0.873535	0.084133	0.012230	0.053341	0.999999	0.000199	0.001221	-0.000199	11.541074	-60.566913	-25.376614	0.443991	-0.210600	0.870930	0.262467	0.959919	0.098316	-0.856728	0.184939	0.481471
42213		8.413538	1.237776	5.258140	-0.435319	0.383934	0.168836				0.001023	0.198777	-0.049007				-0.505371	-0.062012	-0.880371	0.084191	0.012357	0.052498	0.999999	0.000005	0.000994	-0.000245	11.546140	-60.453235	-25.389567	0.445504	-0.211441	0.869953	0.262785	0.959792	0.098704	-0.855845	0.184638	0.483155
42214		8.378936	1.224595	5.256512	-0.436416	0.369635	0.137690				0.002365	0.171863	-0.054865				-0.500977	-0.057617	-0.880371	0.083838	0.012222	0.052493	1.000000	0.000012	0.000859	-0.000274	11.562460	-60.354123	-25.414293	0.446771	-0.212279	0.869099	0.263110	0.959658	0.099143	-0.855084	0.184374	0.484600
42215		8.334378	1.247478	5.300693	-0.472083	0.400954	0.123698				-0.016882	0.187189	-0.052134				-0.496094	-0.066406	-0.882568	0.083397	0.012458	0.052928	1.000000	-0.000084	0.000936	-0.000261	11.562540	-60.246551	-25.433369	0.448173	-0.213128	0.868169	0.263597	0.959491	0.099471	-0.854200	0.184266	0.486198
42216		8.296144	1.238189	5.333624	-0.502382	0.398360	0.106765				-0.025147	0.195522	-0.057023				-0.496582	-0.057617	-0.880371	0.083017	0.012365	0.053254	0.999999	-0.000126	0.000978	-0.000285	11.560263	-60.133909	-25.454881	0.449633	-0.214030	0.867192	0.264168	0.959300	0.099793	-0.853256	0.184214	0.487873
42217		8.224801	1.166793	5.406133	-0.598737	0.351542	0.074321				-0.040726	0.161346	-0.051307				-0.491943	-0.059570	-0.880371	0.082295	0.011658	0.053993	1.000000	-0.000204	0.000807	-0.000257	11.550934	-60.040900	-25.478932	0.450814	-0.214824	0.866382	0.264856	0.959089	0.099996	-0.852419	0.184387	0.489268
42218		8.176487	1.123192	5.313663	-0.542149	0.298855	-0.016348				-0.042328	0.077021	-0.041275				-0.494385	-0.057373	-0.885010	0.081788	0.011226	0.053103	1.000000	-0.000212	0.000385	-0.000206	11.546965	-59.996589	-25.509894	0.451302	-0.215356	0.865996	0.265503	0.958900	0.100096	-0.851959	0.184751	0.489931
42219		8.149661	1.032413	5.101053	-0.392580	0.176948	-0.152555				-0.056761	0.019244	-0.034761				-0.493896	-0.066406	-0.880127	0.081503	0.010324	0.051000	1.000000	-0.000284	0.000096	-0.000174	11.540537	-59.985208	-25.547953	0.451314	-0.215730	0.865896	0.266253	0.958694	0.100075	-0.851719	0.185382	0.490111
42220		8.285739	0.883362	5.030921	-0.311811	-0.008442	-0.084035				-0.005900	-0.029758	-0.024782				-0.491943	-0.057373	-0.887451	0.082851	0.008825	0.050321	1.000000	-0.000029	-0.000149	-0.000124	11.562592	-60.002729	-25.584872	0.450936	-0.215906	0.866049	0.266515	0.958607	0.100211	-0.851837	0.185627	0.489813
42221		8.303322	0.919569	4.902762	-0.188426	-0.002150	-0.128043				0.013958	-0.023419	-0.022579				-0.494141	-0.062012	-0.885010	0.083029	0.009183	0.049038	1.000000	0.000070	-0.000117	-0.000113	11.593336	-60.016663	-25.619068	0.450617	-0.216084	0.866171	0.266608	0.958558	0.100431	-0.851977	0.185672	0.489553
42222		8.363493	0.840531	4.901540	-0.183622	-0.092125	-0.084512				0.009223	-0.005049	-0.013223				-0.491943	-0.059570	-0.885010	0.083634	0.008398	0.049018	1.000000	0.000046	-0.000025	-0.000066	11.607935	-60.021631	-25.637367	0.450480	-0.216195	0.866214	0.266690	0.958524	0.100541	-0.852023	0.185719	0.489453
42223		8.413468	0.701192	4.803194	-0.115814	-0.254603	-0.103385				-0.002883	-0.011558	0.001304				-0.489258	-0.068604	-0.877686	0.084132	0.007013	0.048037	1.000000	-0.000014	-0.000058	0.000007	11.603428	-60.031645	-25.642002	0.450326	-0.216166	0.866301	0.266818	0.958495	0.100472	-0.852065	0.185900	0.489313
42224		8.496049	0.547374	4.707586	-0.041990	-0.436029	-0.094048				0.038060	-0.058543	0.019738				-0.491699	-0.064209	-0.875488	0.084946	0.005473	0.047102	1.000000	0.000190	-0.000293	0.000099	11.613168	-60.070435	-25.635618	0.449822	-0.215862	0.866639	0.266505	0.958586	0.100437	-0.852429	0.185785	0.488721
42225		8.669877	0.555361	4.732404	0.007182	-0.459244	0.069613				0.113192	-0.128242	0.037364				-0.496094	-0.066406	-0.880127	0.086667	0.005543	0.047383	1.000000	0.000566	-0.000641	0.000187	11.663395	-60.150103	-25.626650	0.448769	-0.215271	0.867332	0.265482	0.958851	0.100622	-0.853303	0.185105	0.487452
42226		8.833585	0.665365	4.631917	0.181006	-0.405154	0.173937				0.134400	-0.140208	0.049696				-0.496094	-0.066406	-0.875488	0.088302	0.006644	0.046386	0.999999	0.000672	-0.000701	0.000248	11.715603	-60.238196	-25.605604	0.447645	-0.214529	0.868097	0.264212	0.959183	0.100795	-0.854287	0.184241	0.486054
42227		9.109328	0.621467	4.599894	0.306722	-0.508858	0.393785				0.117877	-0.107260	0.066315				-0.502930	-0.064209	-0.884766	0.091067	0.006218	0.046051	1.000000	0.000589	-0.000536	0.000332	11.735899	-60.309492	-25.559065	0.446844	-0.213699	0.868714	0.263017	0.959517	0.100747	-0.855075	0.183468	0.484960
42228		9.084774	0.650960	4.496927	0.382472	-0.490524	0.325967				0.155706	-0.052297	0.086228				-0.500732	-0.066406	-0.877930	0.090833	0.006514	0.044998	1.000000	0.000779	-0.000261	0.000431	11.746387	-60.352538	-25.475984	0.446564	-0.212770	0.869085	0.261400	0.959963	0.100703	-0.855716	0.182209	0.484303
42229		9.034391	0.796232	4.624859	0.284732	-0.315133	0.358997				0.190180	0.010797	0.098632				-0.493896	-0.064209	-0.873291	0.090342	0.007963	0.046251	0.999999	0.000951	0.000054	0.000493	11.751916	-60.361428	-25.364790	0.446854	-0.211845	0.869162	0.259440	0.960493	0.100723	-0.856161	0.180487	0.484161
42230		9.103948	0.912722	4.753391	0.235094	-0.193402	0.493475				0.189321	0.013106	0.111425				-0.498291	-0.068604	-0.877686	0.091038	0.009133	0.047537	0.999999	0.000947	0.000066	0.000557	11.743311	-60.370729	-25.237614	0.447196	-0.210793	0.869242	0.257421	0.961046	0.100621	-0.856592	0.178764	0.484038
42231		8.904686	0.954849	4.814405	0.103800	-0.096192	0.354103				0.152206	0.002437	0.137762				-0.496094	-0.068604	-0.875488	0.089041	0.009573	0.048150	0.999999	0.000761	0.000012	0.000689	11.690063	-60.388856	-25.083840	0.447511	-0.209475	0.869399	0.255609	0.961583	0.100116	-0.856971	0.177423	0.483862
42232		8.704074	0.860507	4.876582	-0.065381	-0.126352	0.200414				0.135921	-0.032233	0.162349				-0.507324	-0.068604	-0.882324	0.087026	0.008643	0.048786	0.999999	0.000680	-0.000161	0.000812	11.609557	-60.429384	-24.909217	0.447589	-0.207851	0.869748	0.253818	0.962140	0.099312	-0.857462	0.176307	0.483400
42233		8.794663	0.944807	4.827456	0.031010	-0.063477	0.263923				0.188674	-0.111913	0.166518				-0.502686	-0.070801	-0.873047	0.087912	0.009476	0.048333	0.999999	0.000943	-0.000560	0.000833	11.571360	-60.514841	-24.748859	0.446990	-0.206055	0.870483	0.251562	0.962792	0.098729	-0.858438	0.174849	0.482194
42234		8.997278	1.122986	4.834974	0.142663	0.078066	0.461678				0.217467	-0.205211	0.171439				-0.505127	-0.068604	-0.880127	0.089913	0.011254	0.048454	0.999999	0.001087	-0.001026	0.000857	11.562583	-60.653385	-24.603246	0.445598	-0.204041	0.871671	0.249029	0.963501	0.098233	-0.859900	0.173299	0.480146
42235		8.924338	1.141015	4.698467	0.211736	0.100252	0.334548				0.117227	-0.186936	0.177254				-0.505127	-0.068604	-0.873047	0.089189	0.011462	0.047075	0.999999	0.000586	-0.000935	0.000886	11.486436	-60.782106	-24.446697	0.444370	-0.202012	0.872770	0.247340	0.964041	0.097205	-0.861022	0.172676	0.478356
42236		8.960802	0.979432	4.447404	0.390023	-0.090466	0.230934				0.092072	-0.114515	0.182164				-0.509521	-0.070801	-0.877686	0.089574	0.009855	0.044530	0.999999	0.000460	-0.000573	0.000911	11.374724	-60.870762	-24.265823	0.443773	-0.200053	0.873524	0.245839	0.964545	0.096005	-0.861759	0.172142	0.477220
42237		8.900967	0.943281	4.418272	0.370508	-0.104579	0.161775				0.154666	-0.083895	0.179889				-0.502686	-0.070801	-0.868408	0.088983	0.009479	0.044227	0.999999	0.000773	-0.000419	0.000899	11.294704	-60.941657	-24.080576	0.443431	-0.198176	0.874126	0.243816	0.965145	0.095127	-0.862510	0.170943	0.476293
42238		8.854562	1.088279	4.572680	0.243761	0.082758	0.208826				0.160004	-0.079696	0.180853				-0.507080	-0.075195	-0.875244	0.088518	0.010926	0.045771	0.999999	0.000800	-0.000398	0.000904	11.214762	-61.010330	-23.891785	0.443123	-0.196289	0.874707	0.241735	0.965753	0.094259	-0.863253	0.169679	0.475398
42239		8.777568	1.063019	4.558894	0.206657	0.084046	0.132635				0.103968	-0.100476	0.181351				-0.507324	-0.066406	-0.870850	0.087743	0.010686	0.045639	0.999999	0.000520	-0.000502	0.000907	11.106192	-61.090454	-23.707358	0.442632	-0.194370	0.875384	0.240142	0.966261	0.093122	-0.863949	0.168998	0.474375
42240		8.796380	1.030048	4.410648	0.322994	0.037416	0.075961				0.127173	-0.156713	0.166647				-0.509521	-0.072998	-0.873047	0.087921	0.010346	0.044182	0.999999	0.000636	-0.000784	0.000833	11.035758	-61.200576	-23.551210	0.441617	-0.192490	0.876312	0.238407	0.966777	0.092216	-0.864949	0.168195	0.472836
42241		8.710838	1.004633	4.337220	0.326666	0.030463	-0.035582				0.132304	-0.176136	0.166059				-0.511719	-0.072998	-0.870605	0.087062	0.010090	0.043456	0.999999	0.000662	-0.000881	0.000830	10.972405	-61.321351	-23.400210	0.440427	-0.190592	0.877325	0.236638	0.967295	0.091342	-0.866041	0.167379	0.471124
42242		8.794342	1.004392	4.237076	0.432886	0.010226	-0.008885				0.149640	-0.177188	0.150313				-0.511963	-0.068604	-0.866211	0.087898	0.010078	0.042456	0.999999	0.000748	-0.000886	0.000752	10.934013	-61.441057	-23.266251	0.439186	-0.188837	0.878326	0.234782	0.967809	0.090678	-0.867175	0.166391	0.469384
42243		8.756652	0.936559	4.210877	0.407048	-0.041514	-0.059731				0.131776	-0.148538	0.137983				-0.516113	-0.072998	-0.872803	0.087529	0.009398	0.042180	0.999999	0.000659	-0.000743	0.000690	10.892316	-61.543168	-23.140567	0.438159	-0.187258	0.879176	0.233142	0.968265	0.090041	-0.868137	0.165521	0.467912
42244		8.754721	0.823308	4.180412	0.392469	-0.146187	-0.085231				0.144774	-0.129583	0.126601				-0.514160	-0.066406	-0.868408	0.087515	0.008258	0.041867	0.999999	0.000724	-0.000648	0.000633	10.864979	-61.633441	-23.022608	0.437268	-0.185813	0.879926	0.231433	0.968720	0.089556	-0.869043	0.164483	0.466594
42245		8.755154	0.751208	4.249755	0.302635	-0.196840	-0.058350				0.170520	-0.126564	0.123078				-0.511719	-0.072998	-0.858887	0.087520	0.007530	0.042559	0.999999	0.000853	-0.000633	0.000615	10.855612	-61.721551	-22.908641	0.436390	-0.184416	0.880656	0.229521	0.969205	0.089225	-0.869991	0.163192	0.465279
42246		8.846612	0.676297	4.219886	0.337013	-0.283658	0.002265				0.158972	-0.153310	0.118228				-0.511475	-0.075195	-0.863525	0.088430	0.006782	0.042272	0.999999	0.000795	-0.000767	0.000591	10.849073	-61.824246	-22.805261	0.435266	-0.183016	0.881503	0.227724	0.969661	0.088875	-0.871025	0.162055	0.463738
42247		8.990396	0.484529	4.123709	0.422275	-0.503350	0.068368				0.164658	-0.194214	0.115227				-0.518066	-0.079590	-0.861084	0.089861	0.004863	0.041328	0.999999	0.000823	-0.000971	0.000576	10.857352	-61.949596	-22.715311	0.433773	-0.181588	0.882534	0.225896	0.970116	0.088578	-0.872245	0.160938	0.461830
42248		9.163506	0.384410	3.991766	0.568452	-0.645040	0.152881				0.214312	-0.231038	0.114693				-0.524902	-0.077637	-0.863525	0.091587	0.003854	0.040028	0.999999	0.001072	-0.001155	0.000573	10.901220	-62.095667	-22.633345	0.431955	-0.180100	0.883730	0.223631	0.970647	0.088506	-0.873730	0.159399	0.459552
42249		9.290920	0.289880	3.923165	0.637874	-0.762742	0.227618				0.239165	-0.249867	0.124630				-0.520508	-0.075195	-0.861328	0.092858	0.002910	0.039351	0.999998	0.001196	-0.001249	0.000623	10.952897	-62.253449	-22.544396	0.429984	-0.178496	0.885016	0.221110	0.971229	0.088458	-0.875342	0.157651	0.457080
42250		9.476398	0.191795	3.840109	0.743189	-0.896198	0.347519				0.267705	-0.249830	0.127004				-0.522705	-0.077637	-0.858887	0.094715	0.001927	0.038522	0.999998	0.001339	-0.001249	0.000635	11.017624	-62.411504	-22.451673	0.428015	-0.176867	0.886297	0.218323	0.971855	0.088507	-0.877005	0.155616	0.454582
42251		9.642997	0.023843	3.787420	0.799795	-1.089055	0.458961				0.278078	-0.226796	0.140941				-0.524902	-0.079834	-0.856445	0.096387	0.000254	0.037984	0.999998	0.001390	-0.001134	0.000705	11.068612	-62.558251	-22.337003	0.426267	-0.175146	0.887480	0.215386	0.972513	0.088475	-0.878581	0.153437	0.452274
42252		9.755394	-0.074384	3.667466	0.909904	-1.215038	0.498436				0.320657	-0.210157	0.141413				-0.527100	-0.082031	-0.858643	0.097516	-0.000734	0.036776	0.999998	0.001603	-0.001051	0.000707	11.139171	-62.695680	-22.216932	0.424661	-0.173447	0.888583	0.212068	0.973228	0.088621	-0.880165	0.150806	0.450075
42253		9.839180	-0.171004	3.477239	1.072329	-1.345802	0.481427				0.369823	-0.190767	0.149936				-0.529541	-0.077637	-0.856445	0.098360	-0.001701	0.034863	0.999998	0.001849	-0.000954	0.000750	11.224495	-62.823386	-22.081958	0.423232	-0.171701	0.889603	0.208279	0.974020	0.088905	-0.881756	0.147658	0.447998
42254		10.083954	-0.152476	3.471008	1.169260	-1.366190	0.700334				0.457792	-0.127467	0.157252				-0.527100	-0.082031	-0.849365	0.100819	-0.001525	0.034771	0.999997	0.002289	-0.000637	0.000786	11.337884	-62.916298	-21.921987	0.422371	-0.169980	0.890342	0.203678	0.974938	0.089508	-0.883243	0.143538	0.446407
42255		10.173752	-0.077664	3.505515	1.183155	-1.302010	0.803565				0.503412	-0.037318	0.163927				-0.529053	-0.090820	-0.849121	0.101732	-0.000782	0.035072	0.999996	0.002517	-0.000187	0.000820	11.450231	-62.959732	-21.731530	0.422307	-0.168325	0.890687	0.198639	0.975909	0.090249	-0.884421	0.138813	0.445569
42256		10.222102	-0.023096	3.481012	1.237145	-1.261189	0.840397				0.544032	0.068350	0.174679				-0.537842	-0.093018	-0.848877	0.102233	-0.000236	0.034775	0.999996	0.002720	0.000342	0.000873	11.550248	-62.944971	-21.501183	0.423193	-0.166710	0.890570	0.193191	0.976925	0.091073	-0.885203	0.133509	0.445635
42257		10.227143	0.007382	3.522787	1.219622	-1.230249	0.864556				0.594502	0.167660	0.180348				-0.528564	-0.099609	-0.851074	0.102301	0.000062	0.035142	0.999995	0.002973	0.000838	0.000902	11.650981	-62.875671	-21.238909	0.424956	-0.165162	0.890019	0.187263	0.977985	0.092073	-0.885633	0.127541	0.446529
42258		10.171066	0.054073	3.496236	1.248610	-1.185145	0.803975				0.634883	0.250045	0.182322				-0.526367	-0.099609	-0.853271	0.101754	0.000523	0.034837	0.999994	0.003174	0.001250	0.000912	11.754666	-62.760228	-20.953892	0.427446	-0.163687	0.889099	0.180967	0.979059	0.093246	-0.885743	0.121039	0.448116
42259		9.961864	0.064313	3.458900	1.221872	-1.153939	0.597991				0.659702	0.319564	0.183378				-0.526123	-0.104004	-0.853271	0.099673	0.000621	0.034432	0.999993	0.003299	0.001598	0.000917	11.856649	-62.606619	-20.650365	0.430536	-0.162260	0.887869	0.174436	0.980120	0.094533	-0.885557	0.114176	0.450281
42260		9.713094	0.106485	3.613273	1.019431	-1.066535	0.445695				0.708105	0.391523	0.175258				-0.526123	-0.106201	-0.862305	0.097201	0.001023	0.035946	0.999991	0.003541	0.001958	0.000876	11.980222	-62.411518	-20.339679	0.434242	-0.160973	0.886297	0.167513	0.981172	0.096131	-0.885084	0.106722	0.453031
42261		9.485088	0.043314	3.981578	0.627090	-1.069452	0.399292				0.697291	0.518707	0.166302				-0.519043	-0.112793	-0.855225	0.094953	0.000374	0.039571	0.999990	0.003486	0.002594	0.000832	12.080045	-62.144916	-20.008193	0.439036	-0.159867	0.884132	0.160716	0.982145	0.097782	-0.883978	0.099164	0.456890
42262		9.178292	0.169569	4.378653	0.214535	-0.879762	0.317568				0.731463	0.603474	0.160339				-0.516846	-0.114990	-0.862061	0.091913	0.001610	0.043515	0.999988	0.003657	0.003017	0.000802	12.189365	-61.829835	-19.664712	0.444558	-0.158866	0.881549	0.153651	0.983085	0.099679	-0.882473	0.091138	0.461449
42263		9.088199	0.637360	5.150616	-0.381241	-0.365959	0.639624				0.826117	0.593756	0.161264				-0.511719	-0.125977	-0.859375	0.091029	0.006235	0.051262	0.999987	0.004131	0.002969	0.000806	12.356392	-61.521302	-19.323800	0.449969	-0.157787	0.878994	0.145740	0.984047	0.102038	-0.881072	0.082191	0.465786
42264		8.945621	1.557446	5.857778	-0.891253	0.583286	0.940385				0.827916	0.499132	0.180293				-0.511963	-0.123779	-0.859375	0.089588	0.015413	0.058418	0.999988	0.004140	0.002496	0.000901	12.528446	-61.267935	-18.986909	0.454560	-0.156401	0.876877	0.137738	0.984964	0.104279	-0.880002	0.073378	0.469268
42265		8.726428	2.399442	6.102956	-1.069641	1.431708	0.955782				0.728933	0.277526	0.195386				-0.511475	-0.132568	-0.861328	0.087326	0.023857	0.060996	0.999992	0.003645	0.001388	0.000977	12.679549	-61.141385	-18.689860	0.457198	-0.154663	0.875813	0.130529	0.985768	0.105941	-0.879734	0.065883	0.470880
42266		8.538402	2.716784	5.730277	-0.789748	1.728040	0.652084				0.575959	0.042691	0.204660				-0.506836	-0.134766	-0.865967	0.085369	0.027090	0.057363	0.999995	0.002880	0.000213	0.001023	12.787860	-61.147008	-18.444205	0.457776	-0.152674	0.875861	0.124627	0.986438	0.106812	-0.880289	0.060260	0.470595
